"","waldStat","df","pvalue","padj"
"Naip2",2.1892767122833,4,0.700992956325901,1
"Naip5",1.07167994863671,4,0.898739072650552,1
"Gtf2h2",1.77845993930505,4,0.776420792753765,1
"Rad17",0.156292718036325,4,0.997101083283728,1
"Cdk7",0.356009369475022,4,0.985917476949929,1
"Cenph",1.8527387847491,2,0.395988783598681,1
"Ccnb1",0.180508896633733,4,0.996164035684729,1
"Slc30a5",6.8697230056427,4,0.142935025977192,1
"Pik3r1",0,4,1,1
"Srek1",0.088377371442574,3,0.99319473566937,1
"Erbin",0.73758717228856,4,0.94661404121103,1
"Trappc13",0.0162136983603613,4,0.999967316556199,1
"Ppwd1",1.04755321080427,4,0.902501665575286,1
"Cwc27",0.463599881719039,2,0.793104775295921,1
"Ipo11",0.991526309586211,4,0.911078144339032,1
"Kif2a",6.22224818849578,3,0.101284051259787,1
"Ndufaf2",0.319437074408111,2,0.852383669496739,1
"Gapt",0.518494854006025,4,0.971675707315803,1
"Gpbp1",0,4,1,1
"Map3k1",0.0663160147540629,4,0.99946227539576,1
"Skiv2l2",1.13699172521,4,0.888359521152424,1
"Snx18",0.284207781995449,4,0.990810671288438,1
"Ndufs4",0.00154190465551755,4,0.999999702968953,1
"Parp8",0.352641244311057,4,0.98616739010184,1
"Mrps30",0.0579060054578473,4,0.999588864858174,1
"Zfp131",1.87421373408375,4,0.75888023080174,1
"Gdi2",0,4,1,1
"Akr1c13",0.419710759477703,4,0.980831548576728,1
"Klf6",0.0299618965956678,4,0.999888900041895,1
"Pitrm1",4.81059318406896,4,0.307289631404364,1
"Larp4b",0,4,1,1
"Heatr1",1.34091800006087,2,0.511473757429163,1
"Lyst",0,4,1,1
"B3galnt2",1.22324091686184,4,0.874257530250632,1
"Arid4b",0,3,1,1
"Psma2",0,4,1,1
"Inhba",3.55126319717554,2,0.169376437789896,1
"Mplkip",0,4,1,1
"Vps41",0.00200394427766024,4,0.9999994983611,1
"Elmo1",0.195765430928654,3,0.978269989879247,1
"Trim27",3.49715774330607,4,0.478310647460731,1
"Hist1h2bj",0.319463949995067,2,0.852372215417984,1
"Hist1h1d",7.94953482812087,4,0.0934443884581611,1
"Hist1h3d",3.56645602383979,2,0.168094658984325,1
"Hist1h4d",6.94237888556863,4,0.138964750022489,1
"Hist1h2bc",4.25932249265339,2,0.118877557241528,1
"Hist1h1c",0.255345858956336,4,0.992511405713467,1
"Ripor2",0,2,1,1
"BC005537",0.0302489171578411,4,0.999886772098039,1
"Tdp2",NA,NA,NA,NA
"Gm11361",1.37709749367659,2,0.502304511371373,1
"Wrnip1",1.34043434225496,4,0.854478864942318,1
"Nqo2",0.254271019784622,4,0.992571684746339,1
"Ripk1",0.138794198555888,4,0.997700579501582,1
"Bphl",3.31218988433209,2,0.190882935464254,1
"Psmg4",0.877863601025874,4,0.927714942514583,1
"Prpf4b",0.834898049128365,4,0.933709207629411,1
"Cdyl",0.0705492530710106,4,0.999392289364274,1
"Ly86",5.86734416577686,4,0.209276544750486,1
"Gm47754",0.932539671857218,2,0.627337982879437,1
"Rreb1",0.223676749697788,5,0.998837664826112,1
"Riok1",3.38263059867461,4,0.495947469385177,1
"Dsp",0.348703464163652,2,0.84000139025403,1
"Snrnp48",0.157389319402002,4,0.99706132837893,1
"Gcnt2",0,4,1,1
"Pak1ip1",0.158125759782393,4,0.997034486615002,1
"Tmem14c",0.0319018641340529,4,0.999874128635858,1
"Smim13",3.58083456357073,4,0.465694176561371,1
"Tmem170b",0,4,1,1
"Nol7",0.728395511483437,4,0.947781560573635,1
"Jarid2",0.715224733350673,4,0.949438214408343,1
"Mylip",0,2,1,1
"Gmpr",0.960264590235619,2,0.618701535199157,1
"Fam8a1",0,3,1,1
"Kdm1b",2.18685904498586,4,0.701435814240457,1
"Rnf144b",3.21137911835061,4,0.523094986437218,1
"Ninj1",0,5,1,1
"Bicd2",0.0169408618635727,4,0.999964327837282,1
"Ippk",2.8979889984564,4,0.575039257046779,1
"Nol8",3.65590139887939,4,0.454572262515096,1
"Iars",6.29349625123494,2,0.042991703420347,0.916026348588958
"Spin1",0.785600002363395,4,0.940368094137357,1
"Secisbp2",4.12684294083147,4,0.389111613830881,1
"Gadd45g",2.92114296514216,4,0.571107483568085,1
"Syk",0,4,1,1
"Sfxn1",7.4098236339258,2,0.0246023867851706,0.680172753451671
"Higd2a",0,4,1,1
"Faf2",0.175080973589478,4,0.996384776443159,1
"Nsd1",9.56667487483904e-05,4,0.999999998856021,1
"Prelid1",0,4,1,1
"Rgs14",0.178036917207556,4,0.996265326557893,1
"Grk6",1.05981447319784,4,0.900594540946906,1
"Prr7",0,2,1,1
"Tmed9",6.19714256642108,4,0.184901350301941,1
"B4galt7",1.76877242260126,4,0.77819039524954,1
"Caml",0.296181434217262,4,0.990059337816093,1
"Ddx46",0,4,1,1
"B230219D22Rik",0.229192715105554,4,0.993914562393736,1
"Txndc15",0.599272945618475,4,0.963144444880919,1
"Pcbd2",1.77785036573243,4,0.77653217457225,1
"Tgfbi",3.55343104053552,2,0.169192946459976,1
"Smad5",7.59215738638362,3,0.0552372214370693,1
"Idnk",0.765922563802476,4,0.942957350022379,1
"Rmi1",1.80819751528717,4,0.770982229664461,1
"Naa35",0.0487240454655939,3,0.997181003835692,1
"Ercc6l2",3.8124525408804,4,0.431982221668572,1
"Ptdss1",0.00310224305026603,4,0.999998798254272,1
"Fastkd3",2.21179038049501,2,0.330914518161239,1
"Nsun2",9.77850033155588,2,0.00752706440995721,0.327049005565388
"Med10",0.368653370780564,4,0.984961947760285,1
"Mrpl36",0,4,1,1
"Lpcat1",0.177334600607457,4,0.996293872313515,1
"Clptm1l",0,4,1,1
"Brd9",0.542263949956437,4,0.969258286943684,1
"Erap1",2.22932416603219,4,0.693664368102146,1
"Glrx",0,4,1,1
"Ttc37",3.8091758955377,4,0.432446607998185,1
"Mctp1",0,4,1,1
"Fam172a",0.0807664591737827,4,0.999206220887479,1
"Lysmd3",0,4,1,1
"Cetn3",0.149264276374191,4,0.997349785829152,1
"Mef2c",7.03051246243398,2,0.0297401816147981,0.762053294756882
"Tmem161b",2.06186457913639,4,0.724381315775513,1
"Ccnh",1.8119245109079,2,0.404152799697526,1
"Tmem167",1.5745043142458,4,0.813367026246624,1
"Rps23",2.29055586966657,4,0.682489035332912,1
"Ssbp2",6.00787293291643,4,0.19856108908012,1
"Gm20379",0,3,1,1
"Dhfr",0.00377002880769815,4,0.999998225591432,1
"Serinc5",0.00348375197556192,4,0.999998484694565,1
"Homer1",4.06360632096156,4,0.39746610637916,1
"Arsb",0.591029486205106,4,0.964055279721734,1
"Lhfpl2",0.069918603333456,3,0.995184775267335,1
"Ap3b1",0.0896093703470611,4,0.99902575352089,1
"Tbca",0.238514651332635,4,0.993429716929127,1
"Wdr41",3.01490338359912,4,0.555334459721822,1
"Zbed3",NA,NA,NA,NA
"Col4a3bp",0,4,1,1
"Ankra2",0,2,1,1
"Mrps27",2.48270674801842,2,0.288992837761434,1
"Serf1",41.9587970912459,4,1.70129169640987e-08,4.31424108117178e-06
"Smn1",6.10983395848236,4,0.191094584718537,1
"Ak6",1.50416881329476,4,0.825902758660874,1
"Ccdc125",2.60857732804531,4,0.625304441881999,1
"Trim23",1.41603476715673,4,0.841403363335805,1
"Cenpk",2.33723394295852,4,0.673998531101579,1
"Srek1ip1",1.81259381438689,4,0.770177447742774,1
"Dimt1",4.72445376763665,4,0.316756047907522,1
"Smim15",0.0231226548447697,4,0.999933680739931,1
"Mier3",0,4,1,1
"Slc38a9",0.0358234294679324,4,0.999841487968066,1
"Dhx29",3.41013356932763,4,0.491673606859027,1
"Ccno",2.46325230575661,4,0.651227903004196,1
"Mocs2",0.00526889252215881,4,0.999996535935054,1
"Emb",0.0467467585448772,5,0.999975283767044,1
"Paip1",0.102448329906577,4,0.998731996097139,1
"X4833420G17Rik",0.000184087013784926,4,0.999999995764256,1
"Hmgcs1",0.12103925845263,4,0.99824092402311,1
"Pdhb",0.758609266627533,4,0.943909345230947,1
"Thoc7",1.06190364638774,4,0.900268547049865,1
"Psmd6",0,4,1,1
"Oxsm",0,2,1,1
"Rpl15",1.34843911494015,4,0.853105177013687,1
"Ube2e1",0.0167716995848467,4,0.999965034716095,1
"Rtraf",0,4,1,1
"Gng2",0,5,1,1
"Saysd1",2.73212694727504e-05,2,0.99998633945857,1
"Ecd",3.16850454968894,4,0.530032971440528,1
"Dnajc9",0,2,1,1
"Mrps16",0.24584745598199,4,0.993036386481599,1
"Anxa7",0,2,1,1
"Ppp3cb",0,4,1,1
"Ndst2",0.819715188446664,3,0.844745840761451,1
"Camk2g",0.304273446021513,4,0.989536641199667,1
"Ap3m1",0.133201058544758,4,0.997878240256969,1
"Comtd1",0.147712232783273,4,0.997403278210038,1
"Slmap",0,4,1,1
"Pde12",0,4,1,1
"Appl1",0.280088169349406,4,0.991063022075649,1
"Prkcd",0,4,1,1
"Spcs1",0,4,1,1
"Gnl3",9.69383308481455,2,0.00785255327267298,0.329101979166354
"Smim4",0,4,1,1
"Nisch",0.172066003156083,4,0.996504730391433,1
"Phf7",3.75139031637838,4,0.440695675925515,1
"Ankrd28",4.74272743904457,4,0.314728035494416,1
"Wdfy4",0,4,1,1
"Mapk8",7.5478002886755,4,0.109619880093686,1
"Bmpr1a",1.99303082230517,4,0.737040788342026,1
"Ghitm",0,4,1,1
"Tspan14",0,4,1,1
"Fam213a",0.133540893294194,2,0.935409903172683,1
"Txndc16",3.75087758567638,4,0.440769371857769,1
"Ero1l",3.13151971379782,4,0.536062145443643,1
"Gnpnat1",3.68537852736093,4,0.450256105071335,1
"Ddhd1",0.334875502139068,4,0.987453017976025,1
"Cnih1",0.0294226115646043,3,0.99866951361483,1
"Gmfb",0,4,1,1
"Gch1",0,4,1,1
"Wdhd1",2.03029117133469,4,0.730187344161673,1
"Dlgap5",0,4,1,1
"Exoc5",0.0184312595778229,4,0.999957796072237,1
"Ttc5",1.32920930489288,4,0.85640061582008,1
"Tep1",0.367222239125949,4,0.98507146871953,1
"Osgep",0.572575204698945,2,0.751046582120876,1
"Tmem55b",0.142865165205658,4,0.997566997200565,1
"Ndrg2",NA,NA,NA,NA
"Zfp219",0.523895046258041,2,0.769551406297851,1
"Hnrnpc",6.41761206634523,4,0.17005607756908,1
"Supt16",0,4,1,1
"Chd8",0,4,1,1
"Dad1",0.706797156430957,4,0.950488055260999,1
"Prmt5",2.91772790009566,4,0.571686499474441,1
"Haus4",3.53314797187904,2,0.170917552830559,1
"Psmb5",0,4,1,1
"Acin1",0,4,1,1
"Cebpe",12.253190531059,4,0.0155645144973837,0.534002465338278
"Ap1g2",0.518010081467864,4,0.971724178351141,1
"Psme2",0,4,1,1
"Ipo4",0.427047781223029,2,0.80773286268802,1
"Mdp1",0.197555583840827,4,0.995431141038743,1
"Nedd8",0,4,1,1
"Dhrs1",0,2,1,1
"Ripk3",2.29974878750612,4,0.680814791829224,1
"Mcpt8",NA,NA,NA,NA
"Ctsg",8.45233601381161,4,0.0763452324938958,1
"Cenpj",0,4,1,1
"Pspc1",1.91983208720238,4,0.750500916912725,1
"Zmym5",0.666542320256687,4,0.955389929524437,1
"Cryl1",3.41413058950936,4,0.491054497877655,1
"Eef1akmt1",0.102694916032007,4,0.9987259890268,1
"Xpo4",0.000936578428332238,2,0.999531820416114,1
"Ska3",5.85885562258624,3,0.118682812283374,1
"Zdhhc20",0,4,1,1
"Micu2",0,2,1,1
"Setdb2",0,4,1,1
"Cdadc1",0.190161153238778,4,0.995756399522522,1
"Ebpl",NA,NA,NA,NA
"Kpna3",2.31873474280322,2,0.313684563950617,1
"Spryd7",NA,NA,NA,NA
"Fdft1",0.000933672586722127,2,0.999533272657747,1
"Mtmr9",0,4,1,1
"Msra",0,4,1,1
"Hmbox1",0.356194523086827,4,0.985903682004476,1
"Elp3",1.5125385390169,2,0.469414423032626,1
"Esco2",0.0983733683234642,4,0.998829279176879,1
"Ptk2b",0,2,1,1
"Dpysl2",1.69162286991095,2,0.429208941732677,1
"Bnip3l",0,4,1,1
"Ppp2r2a",0,4,1,1
"Cdca2",3.75750815973873,4,0.439817025154775,1
"Dock5",0,4,1,1
"Slc25a37",0.222319495234627,4,0.994261070868778,1
"R3hcc1",NA,NA,NA,NA
"Chmp7",0,4,1,1
"Ccar2",0.91637066719788,4,0.922200522029809,1
"Pdlim2",2.68389494130716,4,0.612035718263072,1
"Polr3d",0.29428576784789,2,0.863170635397314,1
"Fam160b2",2.57406671280703,4,0.631423896802617,1
"Xpo7",0,4,1,1
"Fndc3a",1.10837305924301,4,0.892941461444682,1
"Itm2b",0,4,1,1
"Lrch1",2.53671322593458,2,0.281293516255728,1
"Cog3",0.100760942879388,4,0.998772734554527,1
"Slc25a30",9.71682487190884,3,0.0211331421017431,0.63450343196796
"Gtf2f2",NA,NA,NA,NA
"Gpalpp1",0.0495592256913398,4,0.999698010376504,1
"Dnajc15",9.26307956611299,3,0.0259900709726684,0.707634686767317
"Akap11",0,4,1,1
"Dgkh",0.159600931815782,4,0.99698037264349,1
"Rgcc",0,4,1,1
"Naa16",3.11049256509594,4,0.539507997139459,1
"Wbp4",0.317127810583089,4,0.988681857773868,1
"Diaph3",8.16356230414021,4,0.085767139835474,1
"Dach1",0.0942691562151018,4,0.998923462278092,1
"Rpl36a.ps1",0.127841276279852,3,0.988298806059478,1
"Mzt1",0.336910594068047,4,0.98730854500532,1
"Dis3",0.255519035799539,4,0.992501672876723,1
"Commd6",0,4,1,1
"Kctd12",0,4,1,1
"Fbxl3",0.0241893201456436,4,0.999927446671567,1
"Mycbp2",2.57562953319999,4,0.631146258408502,1
"Rnf219",12.468122688909,4,0.0141893906500442,0.503747001742657
"Rbm26",0.0839373304347105,4,0.999143572836547,1
"Spry2",NA,NA,NA,NA
"Tgds",1.63367921467343,4,0.8027266008617,1
"Abcc4",0.0280910004630691,4,0.999902280728786,1
"Stk24",0,4,1,1
"Dock9",0.268824352591148,2,0.8742296535919,1
"Flnb",0.0395961882334932,2,0.98039660116638,1
"Rpp14",1.30762791808284,2,0.520058507641166,1
"Pxk",0.00977333767340209,4,0.999988099059776,1
"Atxn7",5.71142279115732,4,0.221760819583058,1
"Il3ra",1.01632294703443,4,0.907310879564726,1
"Slc4a7",1.02157351196773,2,0.600023321122493,1
"Ngly1",0,4,1,1
"Top2b",0.219709481936109,4,0.994390195846693,1
"X2810402E24Rik",3.28973754725416,4,0.510559894778285,1
"Sec24c",0.0905258822846022,4,0.999006025262363,1
"Fut11",5.47859178810426,2,0.0646158272680943,1
"Chchd1",0.332827896056637,4,0.987597643460524,1
"Zswim8",0.0717823398660644,4,0.999371117888408,1
"Vcl",0,4,1,1
"Adk",2.56771017652095,4,0.632553646769452,1
"Samd8",0,4,1,1
"Vdac2",0,4,1,1
"Lrmda",1.21994221667486,4,0.874804475090579,1
"Rps24",3.61961513787844,4,0.459925127641742,1
"Zmiz1",0,4,1,1
"Ppif",0,4,1,1
"Dennd6a",2.50238895045712,4,0.644208065490122,1
"Arhgef3",0.97963831083606,3,0.80617871760669,1
"Fam208a",0.546206389430414,4,0.968849674080014,1
"Selenok",0,4,1,1
"Actr8",0.0260047289728491,2,0.98708180107601,1
"Chdh",6.38319932967826,2,0.0411060623946058,0.900562828588162
"Dcp1a",1.66676664500668,4,0.796745277836044,1
"Tkt",0,4,1,1
"Sfmbt1",3.02983733318562,2,0.219826063323412,1
"Tmem110",0.886401772496143,4,0.926503549817523,1
"Glt8d1",0.0960773804594202,4,0.998882438083769,1
"Pbrm1",2.74370348236995,4,0.601589015261665,1
"Nt5dc2",NA,NA,NA,NA
"Bap1",1.45565687573231,4,0.83446618659881,1
"Capn7",0.516788958227154,4,0.97184612604823,1
"Eaf1",0.420226662925321,4,0.980787641925247,1
"Oxnad1",5.34808233162933,3,0.148012653492738,1
"Parg",0.765720283273863,4,0.942983757419103,1
"Ercc6",1.42012881185775,4,0.840689095353704,1
"X1810011H11Rik",0.281755877097847,2,0.868595327233372,1
"Glud1",0.00923856562245759,4,0.999989363911383,1
"Wapl",0,4,1,1
"Ear2",1.09911465347741,2,0.577205267172425,1
"Gpr137c",3.24602325064864,2,0.197303598908973,1
"Psmc6",0,4,1,1
"Cdkn3",29.2297714109373,2,4.49609816155494e-07,8.70113312633553e-05
"Cgrrf1",0.0819768116359375,4,0.99918258047957,1
"Socs4",0,4,1,1
"Mapk1ip1l",1.75870143439853,4,0.780028857489939,1
"Lgals3",78.9494156759993,5,1.4432899320127e-15,8.84496180001785e-13
"Fbxo34",0.0126533950003025,4,0.999980070662558,1
"Ktn1",1.06555384494769,3,0.785395345034998,1
"Naa30",0.463249337624713,4,0.976978628245887,1
"Parp2",0.41994797800779,4,0.980811365069066,1
"Apex1",8.72977042150302,3,0.0331080936369578,0.814304082294941
"Rpgrip1",0.890773148402707,4,0.925880814172578,1
"Tox4",0.024377658678963,4,0.999926317091119,1
"Oxa1l",0.027010213195794,4,0.999909622960684,1
"Mrpl52",0,4,1,1
"Lrp10",0.0291861846517141,4,0.999894551088194,1
"X1700123O20Rik",2.51744630253971,4,0.641514510872781,1
"Ngdn",0.610727791295522,4,0.961864157695384,1
"Dhrs4",0.0700384478142365,4,0.999400955959595,1
"Dcaf11",0,4,1,1
"Psme1",0.0792341693945667,4,0.999235665119991,1
"Irf9",3.66200141570375,2,0.16025312095194,1
"Gmpr2",0.0866020826032669,4,0.999089138360766,1
"Nop9",5.35356718233149,4,0.252904016083828,1
"Ltb4r1",0.975115933928642,4,0.913545459874501,1
"Khnyn",0,2,1,1
"Parp4",0,2,1,1
"Mphosph8",3.76664328048551,2,0.152084097175434,1
"Zmym2",0.00453743627430795,4,0.999997430348124,1
"Mrpl57",12.2853443211473,4,0.015350838177292,0.530000300261997
"Rcbtb1",2.03314894094397,4,0.729661752278726,1
"Mtmr6",0.159033160120027,4,0.997001255057429,1
"Spata13",15.1003972144105,4,0.00449745276087432,0.224995017710679
"Mipep",3.28695995532301,4,0.511000988072604,1
"Arl11",0.697421251973644,4,0.951646552234819,1
"Rnaseh2b",NA,NA,NA,NA
"Wdfy2",3.7067280517929,4,0.447148123074194,1
"Ctsb",1.64518319889612,4,0.800649380082096,1
"Pinx1",0,2,1,1
"Kif13b",0.0436638251766586,4,0.999765124162654,1
"Ints9",7.27096282096458,4,0.122243373979071,1
"Zfp395",7.25552751035902,4,0.122985355213803,1
"Pbk",3.24852505239628,3,0.354871494528524,1
"Ccdc25",5.86834184073292,4,0.209198701377154,1
"Clu",2.63441547107518,2,0.2678822567385,1
"Trim35",0.678690575394896,4,0.953930573391473,1
"Kctd9",5.25603228791409,4,0.262021121543726,1
"Bin3",1.04481076584909,4,0.902926783618864,1
"Reep4",1.13351472341801,4,0.888918918527017,1
"Nudt18",0.794886901144102,4,0.939132229639553,1
"Dok2",4.5942882355934,4,0.331513269047448,1
"Lpar6",1.09489412735432,4,0.895081461578635,1
"Med4",0,4,1,1
"Sucla2",6.88443602511618,4,0.142122742851305,1
"Esd",0,4,1,1
"Lcp1",0,4,1,1
"Zc3h13",0,4,1,1
"Tpt1",3.92304460867854,4,0.416520801019063,1
"Nufip1",2.81071832660364,4,0.589983958966705,1
"Tsc22d1",2.99012201184256,2,0.224234924655096,1
"Ccdc122",NA,NA,NA,NA
"Epsti1",4.02893149197983,4,0.402104557785082,1
"Mtrf1",0.306719608530112,2,0.857821018617208,1
"Kbtbd7",0,4,1,1
"Kbtbd6",10.7403234450027,2,0.00465337869338533,0.230827008510379
"Elf1",3.53883804192768,4,0.471997560195491,1
"Sugt1",0,2,1,1
"Olfm4",2.56885369424522,4,0.632350350098657,1
"Bora",6.28141352271522,3,0.0986933129847866,1
"Pibf1",1.83305025109897,4,0.766430382729863,1
"Klf5",3.46094028374614,2,0.177201080735125,1
"Uchl3",6.27762366746526,3,0.0988573401462018,1
"Cln5",0.215886061605732,4,0.994576898354901,1
"Slain1",1.95609490413265,2,0.376044627653977,1
"Ndfip2",0,4,1,1
"Gm10076",7.09778626493128,4,0.13081002532415,1
"Tpm3.rs7",1.8409449830836,4,0.764983322205019,1
"Mir17hg",2.02501618242488,2,0.363306629755997,1
"Gpr180",1.22455394593366,2,0.54211508129572,1
"Dnajc3",0,4,1,1
"Mbnl2",0,4,1,1
"Rap2a",0,2,1,1
"Ipo5",1.7305504760601,2,0.420935679174549,1
"Ubac2",0,4,1,1
"Tm9sf2",0.347418969121156,4,0.98655100529931,1
"AW549877",0.308504785201227,4,0.989258568307766,1
"Nipbl",0,4,1,1
"Skp2",0.353712096674491,2,0.837900392996685,1
"Dnajc21",1.93506390792186,4,0.747701076006786,1
"Brix1",0.053652311903139,3,0.996747465432555,1
"Tars",0.956803977470004,2,0.61977300513287,1
"Sub1",0,4,1,1
"X6030458C11Rik",0.039582928735122,4,0.999806714010218,1
"Basp1",1.82847000709897,4,0.767269679294457,1
"Fam105a",9.90159233316684,3,0.0194214277283753,0.610364015019111
"Trio",8.48808253556121,3,0.0369313558925081,0.866371460396786
"March6",0,4,1,1
"Cct5",9.42178811894877,4,0.051379374045296,1
"Rpl30",0,4,1,1
"Rida",0.965826618462409,4,0.914932758728647,1
"Stk3",0.419521243443479,4,0.980847666888472,1
"Gm48960",0,4,1,1
"Cox6c",0,4,1,1
"Rnf19a",0,4,1,1
"Ankrd46",0.410916720021034,4,0.981573400906862,1
"Pabpc1",0,4,1,1
"Ywhaz",0,4,1,1
"Zfp706",0,4,1,1
"Rrm2b",0,4,1,1
"Ubr5",0.0100456093854289,4,0.999987427876444,1
"Azin1",0,4,1,1
"Slc25a32",2.92417252246345,4,0.570594090426504,1
"Angpt1",2.27783211230361,3,0.516780983115968,1
"Eif3e",1.25696679158948,4,0.868633279098251,1
"Nudcd1",1.79235359995306,4,0.77388100961496,1
"Trps1",0.14863653272318,4,0.997371483834367,1
"Eif3h",0,4,1,1
"Rad21",0,4,1,1
"Taf2",0.342762730432162,4,0.986889048436134,1
"Mrpl13",1.09904456527664,4,0.894423766866941,1
"Derl1",0,4,1,1
"X9130401M01Rik",7.44620888724163,2,0.0241588515163386,0.679829835322969
"Atad2",0.323368018326298,3,0.955575312426568,1
"Tmem65",2.25251117419811,4,0.689427942087636,1
"Mtss1",1.28309542075362,4,0.864237047106941,1
"Washc5",0.514629809562977,4,0.97206122712092,1
"Fam49b",0,4,1,1
"Asap1",4.04713988977441,4,0.399663749888842,1
"Tmem71",0.0270208581091318,4,0.99990955203078,1
"Sla",0,4,1,1
"Ndrg1",0.393792781456801,4,0.982981945879383,1
"St3gal1",0,2,1,1
"Ago2",0,4,1,1
"Slc45a4",0,2,1,1
"Ly6c2",0.492487928389495,4,0.974228147502927,1
"Top1mt",NA,NA,NA,NA
"Eef1d",0,4,1,1
"Pycrl",0.0491837975932993,2,0.975708018405391,1
"Tsta3",2.40982604629309,4,0.66085226901095,1
"Ccdc166",2.99172020391227,3,0.392903520410604,1
"Scrib",0.789998847772735,3,0.851857651348111,1
"Puf60",2.59615212626435,4,0.627504909222904,1
"Plec",0,2,1,1
"Parp10",0.0478292194980006,2,0.976369078599105,1
"Sharpin",0.0135836192547108,4,0.999977039827892,1
"Bop1",0.71000760014419,4,0.95008906964343,1
"Dgat1",10.1045751311217,4,0.0387024932880602,0.879299082209515
"Fbxl6",0.141431705937752,2,0.931726601865307,1
"Cpsf1",2.42886665261058,4,0.657416979275233,1
"Vps28",0,4,1,1
"Cyhr1",0.0766091788892154,4,0.999284846869637,1
"Zfp251",1.05787047898739,2,0.58923202677746,1
"Myh9",0,4,1,1
"Txn2",0.700772020907518,4,0.95123368106671,1
"Foxred2",0.251672707360418,2,0.881759131614084,1
"Eif3d",7.50117447018466,4,0.111657514794653,1
"Ift27",1.181603180641,4,0.88111814718012,1
"Tst",1.58908259120319,4,0.81075298506551,1
"Rac2",0,4,1,1
"AL590144.2",2.88378023758758,4,0.577459054431815,1
"Mfng",6.31384699893566,2,0.0425564648783332,0.916026348588958
"Ankrd54",2.17453764116257,4,0.703693495313572,1
"Tmem184b",0,2,1,1
"Csnk1e",0,4,1,1
"Ddx17",1.11543170805822,4,0.891816128262557,1
"Josd1",0.611058793966283,4,0.961826911401327,1
"Sun2",7.99205902825909,4,0.0918695158800963,1
"Dnal4",1.59555058819429,4,0.809591611872414,1
"Rpl3",0.337082457649591,2,0.844896428614017,1
"Rps19bp1",0.544372778554848,3,0.909040186725358,1
"Mkl1",0.00919303411573906,2,0.9954140307594,1
"Slc25a17",2.44913581333882,4,0.653766379547286,1
"St13",1.59175730589746,4,0.810272838381484,1
"Rangap1",4.13776199668747,2,0.126327062835931,1
"Tob2",3.16546576871563,4,0.530526808109946,1
"Phf5a",0.488562206539283,4,0.97460485483763,1
"Pmm1",0.0846500303941006,4,0.999129173664788,1
"Desi1",0.105963138343288,4,0.998645079401064,1
"Snu13",0.73113275173057,4,0.947434848456628,1
"Cenpm",13.2663722323209,2,0.00131596358667663,0.0915250773533749
"Naga",1.51456101705632,4,0.824059073841949,1
"Ndufa6",0,4,1,1
"Tcf20",0,4,1,1
"Nfam1",0,4,1,1
"Poldip3",0.276094345756456,4,0.991304639643193,1
"Cyb5r3",0,4,1,1
"Arfgap3",0,4,1,1
"Pacsin2",0,4,1,1
"Mcat",0.0602490112749122,4,0.999555267481283,1
"Ttll12",9.32546983656152,3,0.0252624215411921,0.693208388111666
"X5031439G07Rik",0,4,1,1
"Cdpf1",6.28854207338018,2,0.0430983296997253,0.916026348588958
"Cerk",2.28557828710598,3,0.515289353087696,1
"Brd1",0.298609871679234,4,0.989903733166123,1
"X1810021B22Rik",26.7596822866772,4,2.22312002706726e-05,0.00291943297840226
"Sbf1",0.477758814176405,2,0.787509844751926,1
"Lmf2",0,4,1,1
"Sco2",4.49950166003747,3,0.212334742454529,1
"Abcd2",0.922886484006527,4,0.921254664161974,1
"Gxylt1",2.97858266716083,4,0.561415913925435,1
"Yaf2",0,4,1,1
"Zcrb1",0,4,1,1
"Twf1",1.44490267099413,4,0.83635437327077,1
